city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year,mpg_diff,engine_efficiency,engine_power_density,size_category,drivetrain_type,vehicle_age,fuel_efficiency_category,is_high_performance,is_luxury,is_electric,is_diesel,is_hybrid,is_automatic,is_manual,make_encoded,class_encoded,drive_encoded,fuel_type_encoded,transmission_encoded,size_category_encoded,drivetrain_type_encoded,city_mpg_scaled,combination_mpg_scaled,cylinders_scaled,displacement_scaled,highway_mpg_scaled,year_scaled,vehicle_age_scaled,engine_efficiency_scaled
27,compact car,30,4.0,2.0,fwd,gas,34,hyundai,veloster,a,2019,7,14.92537313432836,0.49875311720698257,small,front_wheel,5,medium,0,0,0,0,0,1,0,13,0,2,2,0,3,2,0.6805911746401819,0.7937971890876726,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,0.0,0.0,-0.053193851009035155
25,compact car,28,4.0,2.0,fwd,gas,33,hyundai,veloster,m,2019,8,13.93034825870647,0.49875311720698257,small,front_wheel,5,medium,0,0,0,0,0,0,1,13,0,2,2,1,3,2,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,0.0,0.0,-0.054671082831968226
28,compact car,30,4.0,1.6,fwd,gas,34,hyundai,veloster,a,2019,6,18.633540372670808,0.39900249376558605,small,front_wheel,5,medium,0,0,0,0,0,1,0,13,0,2,2,0,3,2,0.8034415671745109,0.7937971890876726,-0.7266130964452053,-1.050607419239184,0.7897594907830908,0.0,0.0,-0.04768863924655163
26,compact car,29,4.0,1.6,fwd,gas,33,hyundai,veloster,m,2019,7,18.012422360248447,0.39900249376558605,small,front_wheel,5,medium,0,0,0,0,0,0,1,13,0,2,2,1,3,2,0.5577407821058531,0.6599564613138468,-0.7266130964452053,-1.050607419239184,0.6432611029481161,0.0,0.0,-0.04861076221676762
15,standard pickup truck,17,8.0,5.7,rwd,gas,22,ram,1500 2wd,a,2019,7,2.9772329246935203,0.7116104868913858,truck_large,rear_wheel,5,low,1,0,0,0,0,1,0,25,9,3,2,0,7,3,-0.7936135357717647,-0.9461322719720638,1.5153908477054991,2.209948224009317,-0.9682211632366056,0.0,0.0,-0.07093227481628674
15,standard pickup truck,17,8.0,5.7,4wd,gas,21,ram,1500 4wd,a,2019,6,2.9772329246935203,0.7116104868913858,truck_large,four_wheel,5,low,1,0,0,0,0,1,0,25,9,0,2,0,7,1,-0.7936135357717647,-0.9461322719720638,1.5153908477054991,2.209948224009317,-1.1147195510715802,0.0,0.0,-0.07093227481628674
22,small sport utility vehicle,25,4.0,2.5,fwd,gas,29,buick,envision fwd,a,2019,7,9.9601593625498,0.6234413965087282,suv_small,front_wheel,5,medium,0,0,0,0,0,1,0,5,7,2,2,0,6,2,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.33487569267244005,0.057267551608217344,0.0,0.0,-0.0605652966593287
21,small sport utility vehicle,24,4.0,2.5,awd,gas,27,buick,envision awd,a,2019,6,9.56175298804781,0.6234413965087282,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,5,7,1,2,0,6,0,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.33487569267244005,-0.23572922406173205,0.0,0.0,-0.061156777927076814
23,compact car,26,4.0,2.4,fwd,gas,32,acura,tlx fwd a-spec,a,2019,9,10.78838174273859,0.5985037406483791,small,front_wheel,5,medium,0,1,0,0,0,1,0,0,0,2,2,0,3,2,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.414401440068745,0.4967627151131414,0.0,0.0,-0.05933570282056604
20,compact car,23,6.0,3.5,fwd,gas,30,acura,tlx fwd a-spec,a,2019,10,6.552706552706553,0.5823627287853578,small,front_wheel,5,medium,1,1,0,0,0,1,0,0,0,2,2,0,3,2,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.4603817812906091,0.20376593944319205,0.0,0.0,-0.0656240623738011
20,compact car,23,6.0,3.5,awd,gas,29,acura,tlx awd,a,2019,9,6.552706552706553,0.5823627287853578,small,all_wheel,5,medium,1,1,0,0,0,1,0,0,0,1,2,0,3,0,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.4603817812906091,0.057267551608217344,0.0,0.0,-0.0656240623738011
20,compact car,23,6.0,3.5,awd,gas,29,acura,tlx awd a-spec,a,2019,9,6.552706552706553,0.5823627287853578,small,all_wheel,5,medium,1,1,0,0,0,1,0,0,0,1,2,0,3,0,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.4603817812906091,0.057267551608217344,0.0,0.0,-0.0656240623738011
13,two seater,15,8.0,6.2,rwd,gas,19,chevrolet,corvette zr1,m,2019,6,2.4154589371980677,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,0,1,7,12,3,2,1,4,3,-1.0393143208404225,-1.2138137275197156,1.5153908477054991,2.607576960990842,-1.4077163267415296,0.0,0.0,-0.07176629457996915
12,two seater,15,8.0,6.2,rwd,gas,20,chevrolet,corvette zr1,a,2019,8,2.4154589371980677,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,1,0,7,12,3,2,0,4,3,-1.1621647133747515,-1.2138137275197156,1.5153908477054991,2.607576960990842,-1.261217938906555,0.0,0.0,-0.07176629457996915
27,minicompact car,30,3.0,1.5,fwd,gas,35,mini,cooper convertible,a,2019,8,19.867549668874172,0.49833887043189373,small,front_wheel,5,medium,0,0,0,0,0,1,0,21,4,2,2,0,3,2,0.6805911746401819,0.7937971890876726,-1.2871140824828815,-1.1301331666354892,0.9362578786180655,0.0,0.0,-0.045856606855394035
28,minicompact car,31,3.0,1.5,fwd,gas,37,mini,cooper convertible,m,2019,9,20.52980132450331,0.49833887043189373,small,front_wheel,5,high,0,0,0,0,0,0,1,21,4,2,2,1,3,2,0.8034415671745109,0.9276379168614985,-1.2871140824828815,-1.1301331666354892,1.229254654288015,0.0,0.0,-0.044873416138806126
25,minicompact car,28,4.0,2.0,fwd,gas,33,mini,cooper s convertible,a,2019,8,13.93034825870647,0.49875311720698257,small,front_wheel,5,medium,0,0,0,0,0,1,0,21,4,2,2,0,3,2,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,0.0,0.0,-0.054671082831968226
23,minicompact car,26,4.0,2.0,fwd,gas,32,mini,cooper s convertible,m,2019,9,12.935323383084578,0.49875311720698257,small,front_wheel,5,medium,0,0,0,0,0,0,1,21,4,2,2,1,3,2,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,0.0,0.0,-0.05614831465490131
31,compact car,34,4.0,2.0,fwd,gas,40,toyota,corolla,a,2020,9,16.91542288557214,0.49875311720698257,small,front_wheel,4,high,0,0,0,0,0,1,0,28,0,2,2,0,3,2,1.1719927447774974,1.329160100182976,-0.7266130964452053,-0.7325044296539646,1.668749817792939,0.31622776601683794,-0.31622776601683794,-0.050239387363169
53,compact car,52,4.0,1.8,fwd,gas,52,toyota,corolla hybrid,a,2020,-1,28.7292817679558,0.4488778054862843,small,front_wheel,4,very_high,0,0,0,0,1,1,0,28,0,2,2,0,3,2,3.874701380532733,3.738293200111842,-0.7266130964452053,-0.8915559244465744,3.4267304718126352,0.31622776601683794,-0.31622776601683794,-0.03270032002900775
29,compact car,32,4.0,2.0,fwd,gas,36,toyota,corolla,m,2020,7,15.920398009950251,0.49875311720698257,small,front_wheel,4,high,0,0,0,0,0,0,1,28,0,2,2,1,3,2,0.9262919597088397,1.0614786446353244,-0.7266130964452053,-0.7325044296539646,1.0827562664530401,0.31622776601683794,-0.31622776601683794,-0.05171661918610208
31,compact car,34,4.0,2.0,fwd,gas,38,toyota,corolla xse,a,2020,7,16.91542288557214,0.49875311720698257,small,front_wheel,4,high,0,0,0,0,0,1,0,28,0,2,2,0,3,2,1.1719927447774974,1.329160100182976,-0.7266130964452053,-0.7325044296539646,1.3757530421229895,0.31622776601683794,-0.31622776601683794,-0.050239387363169
30,compact car,33,4.0,1.8,fwd,gas,38,toyota,corolla,a,2020,8,18.23204419889503,0.4488778054862843,small,front_wheel,4,high,0,0,0,0,0,1,0,28,0,2,2,0,3,2,1.0491423522431687,1.1953193724091502,-0.7266130964452053,-0.8915559244465744,1.3757530421229895,0.31622776601683794,-0.31622776601683794,-0.04828470768586252
29,compact car,33,4.0,1.8,fwd,gas,39,toyota,corolla,m,2020,10,18.23204419889503,0.4488778054862843,small,front_wheel,4,high,0,0,0,0,0,0,1,28,0,2,2,1,3,2,0.9262919597088397,1.1953193724091502,-0.7266130964452053,-0.8915559244465744,1.5222514299579644,0.31622776601683794,-0.31622776601683794,-0.04828470768586252
29,compact car,32,4.0,1.8,fwd,gas,37,toyota,corolla xle,a,2020,8,17.679558011049725,0.4488778054862843,small,front_wheel,4,high,0,0,0,0,0,1,0,28,0,2,2,0,3,2,0.9262919597088397,1.0614786446353244,-0.7266130964452053,-0.8915559244465744,1.229254654288015,0.31622776601683794,-0.31622776601683794,-0.04910493861517067
27,small station wagon,30,4.0,2.0,fwd,gas,33,kia,soul,a,2020,6,14.92537313432836,0.49875311720698257,medium,front_wheel,4,medium,0,0,0,0,0,1,0,17,8,2,2,0,1,2,0.6805911746401819,0.7937971890876726,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,0.31622776601683794,-0.31622776601683794,-0.053193851009035155
29,small station wagon,31,4.0,2.0,fwd,gas,35,kia,soul eco dynamics,a,2020,6,15.422885572139306,0.49875311720698257,medium,front_wheel,4,high,0,0,0,0,0,1,0,17,8,2,2,0,1,2,0.9262919597088397,0.9276379168614985,-0.7266130964452053,-0.7325044296539646,0.9362578786180655,0.31622776601683794,-0.31622776601683794,-0.05245523509756861
25,small station wagon,27,4.0,2.0,fwd,gas,31,kia,soul,m,2020,6,13.432835820895523,0.49875311720698257,medium,front_wheel,4,medium,0,0,0,0,0,0,1,17,8,2,2,1,1,2,0.43489038957152415,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.31622776601683794,-0.31622776601683794,-0.05540969874343478
27,small station wagon,29,4.0,1.6,fwd,gas,32,kia,soul,a,2020,5,18.012422360248447,0.39900249376558605,medium,front_wheel,4,medium,0,0,0,0,0,1,0,17,8,2,2,0,1,2,0.6805911746401819,0.6599564613138468,-0.7266130964452053,-1.050607419239184,0.4967627151131414,0.31622776601683794,-0.31622776601683794,-0.04861076221676762
23,small sport utility vehicle,26,4.0,2.4,fwd,gas,30,kia,sportage fwd,a,2020,7,10.78838174273859,0.5985037406483791,suv_small,front_wheel,4,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.414401440068745,0.20376593944319205,0.31622776601683794,-0.31622776601683794,-0.05933570282056604
20,small sport utility vehicle,23,4.0,2.0,fwd,gas,28,kia,sportage fwd,a,2020,8,11.442786069651742,0.49875311720698257,suv_small,front_wheel,4,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.05836416238930092
20,small sport utility vehicle,23,6.0,3.8,fwd,gas,26,kia,telluride fwd,a,2020,6,6.0367454068241475,0.632279534109817,suv_small,front_wheel,4,medium,1,0,0,0,0,1,0,17,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.6989590234795237,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.06639006756901608
22,small sport utility vehicle,23,4.0,2.4,awd,gas,26,kia,sportage awd,a,2020,4,9.543568464730292,0.5985037406483791,suv_small,all_wheel,4,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,0.0663392119685375,-0.14308790532910853,-0.7266130964452053,-0.414401440068745,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.06118377499738896
19,small sport utility vehicle,21,4.0,2.0,awd,gas,24,kia,sportage awd,a,2020,5,10.447761194029852,0.49875311720698257,suv_small,all_wheel,4,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.3022119656344492,-0.4107693608767603,-0.7266130964452053,-0.7325044296539646,-0.6752243875666561,0.31622776601683794,-0.31622776601683794,-0.05984139421223401
19,small sport utility vehicle,21,6.0,3.8,awd,gas,24,kia,telluride awd,a,2020,5,5.511811023622048,0.632279534109817,suv_small,all_wheel,4,medium,1,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.6989590234795237,-0.6752243875666561,0.31622776601683794,-0.31622776601683794,-0.06716939459371306
19,small sport utility vehicle,22,4.0,2.0,4wd,gas,26,mercedes-benz,gle350 4matic,a,2020,7,10.945273631840797,0.49875311720698257,suv_small,four_wheel,4,medium,0,1,0,0,0,1,0,20,7,0,2,0,6,1,-0.3022119656344492,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.05910277830076747
19,standard sport utility vehicle,21,6.0,3.0,4wd,gas,24,mercedes-benz,gle450 4matic,a,2020,5,6.9767441860465125,0.49916805324459235,suv_large,four_wheel,4,medium,1,1,0,0,0,1,0,20,10,0,2,0,5,1,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.6752243875666561,0.31622776601683794,-0.31622776601683794,-0.06499452847827963
23,two seater,26,4.0,2.0,rwd,gas,30,jaguar,f-type coupe,a,2020,7,12.935323383084578,0.49875311720698257,sports,rear_wheel,4,medium,0,1,0,0,0,1,0,15,12,3,2,0,4,3,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.20376593944319205,0.31622776601683794,-0.31622776601683794,-0.05614831465490131
23,two seater,26,4.0,2.0,rwd,gas,30,jaguar,f-type convertible,a,2020,7,12.935323383084578,0.49875311720698257,sports,rear_wheel,4,medium,0,1,0,0,0,1,0,15,12,3,2,0,4,3,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.20376593944319205,0.31622776601683794,-0.31622776601683794,-0.05614831465490131
25,compact car,28,4.0,2.0,rwd,gas,34,jaguar,xe,a,2020,9,13.93034825870647,0.49875311720698257,small,rear_wheel,4,medium,0,1,0,0,0,1,0,15,0,3,2,0,3,3,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,0.31622776601683794,-0.31622776601683794,-0.054671082831968226
24,compact car,27,4.0,2.0,rwd,gas,32,jaguar,xe 30t,a,2020,8,13.432835820895523,0.49875311720698257,small,rear_wheel,4,medium,0,1,0,0,0,1,0,15,0,3,2,0,3,3,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,0.31622776601683794,-0.31622776601683794,-0.05540969874343478
24,compact car,28,4.0,2.0,awd,gas,34,jaguar,xe awd,a,2020,10,13.93034825870647,0.49875311720698257,small,all_wheel,4,medium,0,1,0,0,0,1,0,15,0,1,2,0,3,0,0.31203999703719526,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,0.31622776601683794,-0.31622776601683794,-0.054671082831968226
22,compact car,25,4.0,2.0,awd,gas,30,jaguar,xe awd 30t,a,2020,8,12.437810945273633,0.49875311720698257,small,all_wheel,4,medium,0,1,0,0,0,1,0,15,0,1,2,0,3,0,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,0.20376593944319205,0.31622776601683794,-0.31622776601683794,-0.05688693056636785
25,midsize car,28,4.0,2.0,rwd,gas,34,jaguar,xf,a,2020,9,13.93034825870647,0.49875311720698257,medium,rear_wheel,4,medium,0,1,0,0,0,1,0,15,2,3,2,0,1,3,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,0.31622776601683794,-0.31622776601683794,-0.054671082831968226
23,midsize car,26,4.0,2.0,rwd,gas,31,jaguar,xf 30t,a,2020,8,12.935323383084578,0.49875311720698257,medium,rear_wheel,4,medium,0,1,0,0,0,1,0,15,2,3,2,0,1,3,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.31622776601683794,-0.31622776601683794,-0.05614831465490131
23,midsize car,27,4.0,2.0,awd,gas,33,jaguar,xf awd,a,2020,10,13.432835820895523,0.49875311720698257,medium,all_wheel,4,medium,0,1,0,0,0,1,0,15,2,1,2,0,1,0,0.18918960450286637,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,0.31622776601683794,-0.31622776601683794,-0.05540969874343478
22,midsize car,25,4.0,2.0,awd,gas,31,jaguar,xf awd 30t,a,2020,9,12.437810945273633,0.49875311720698257,medium,all_wheel,4,medium,0,1,0,0,0,1,0,15,2,1,2,0,1,0,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.31622776601683794,-0.31622776601683794,-0.05688693056636785
21,midsize station wagon,24,4.0,2.0,awd,gas,28,jaguar,xf sportbrake awd,a,2020,7,11.940298507462687,0.49875311720698257,medium,all_wheel,4,medium,0,1,0,0,0,1,0,15,3,1,2,0,1,0,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.05762554647783439
21,small sport utility vehicle,24,4.0,2.0,awd,gas,28,jaguar,e-pace,a,2020,7,11.940298507462687,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,15,7,1,2,0,6,0,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.05762554647783439
21,small sport utility vehicle,23,4.0,2.0,awd,gas,27,jaguar,e-pace p300,a,2020,6,11.442786069651742,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,15,7,1,2,0,6,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.05836416238930092
22,small sport utility vehicle,24,4.0,2.0,awd,gas,27,jaguar,f-pace,a,2020,5,11.940298507462687,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,15,7,1,2,0,6,0,0.0663392119685375,-0.009247177555282664,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.05762554647783439
22,small sport utility vehicle,24,4.0,2.0,awd,gas,27,jaguar,f-pace 30t,a,2020,5,11.940298507462687,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,15,7,1,2,0,6,0,0.0663392119685375,-0.009247177555282664,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.05762554647783439
21,small sport utility vehicle,23,4.0,2.0,awd,gas,27,land rover,range rover velar,a,2020,6,11.442786069651742,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,18,7,1,2,0,6,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.05836416238930092
20,small sport utility vehicle,22,4.0,2.0,awd,gas,26,land rover,range rover velar p300,a,2020,6,10.945273631840797,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,18,7,1,2,0,6,0,-0.17936157310012027,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.05910277830076747
20,two seater,23,6.0,3.0,rwd,gas,28,jaguar,f-type coupe,a,2020,8,7.641196013289037,0.49916805324459235,sports,rear_wheel,4,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.0640080713473509
20,two seater,23,6.0,3.0,rwd,gas,28,jaguar,f-type convertible,a,2020,8,7.641196013289037,0.49916805324459235,sports,rear_wheel,4,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.0640080713473509
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s coupe,a,2020,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,4,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.06450129991281527
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s convertible,a,2020,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,4,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.06450129991281527
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd coupe,a,2020,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,4,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.06499452847827963
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd convertible,a,2020,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,4,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,0.31622776601683794,-0.31622776601683794,-0.06499452847827963
20,midsize car,23,6.0,3.0,awd,gas,28,jaguar,xf awd,a,2020,8,7.641196013289037,0.49916805324459235,medium,all_wheel,4,medium,1,1,0,0,0,1,0,15,2,1,2,0,1,0,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,-0.08923083622675736,0.31622776601683794,-0.31622776601683794,-0.0640080713473509
18,midsize station wagon,21,6.0,3.0,awd,gas,25,jaguar,xf sportbrake awd,a,2020,7,6.9767441860465125,0.49916805324459235,medium,all_wheel,4,medium,1,1,0,0,0,1,0,15,3,1,2,0,1,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.5287259997316814,0.31622776601683794,-0.31622776601683794,-0.06499452847827963
18,small sport utility vehicle,20,6.0,3.0,awd,gas,23,jaguar,f-pace,a,2020,5,6.64451827242525,0.49916805324459235,suv_small,all_wheel,4,low,1,1,0,0,0,1,0,15,7,1,2,0,6,0,-0.4250623581687781,-0.5446100886505861,0.3943888756301469,0.06275304430908452,-0.8217227754016309,0.31622776601683794,-0.31622776601683794,-0.06548775704374399
16,small sport utility vehicle,18,8.0,5.0,awd,gas,21,jaguar,f-pace,a,2020,5,3.5928143712574854,0.6242197253433208,suv_small,all_wheel,4,low,1,1,0,0,0,1,0,15,7,1,2,0,6,0,-0.6707631432374358,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-1.1147195510715802,0.31622776601683794,-0.31622776601683794,-0.07001837153130291
20,small sport utility vehicle,23,4.0,2.0,awd,gas,27,land rover,evoque,a,2020,7,11.442786069651742,0.49875311720698257,suv_small,all_wheel,4,medium,0,1,0,0,0,1,0,18,7,1,2,0,6,0,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.31622776601683794,-0.31622776601683794,-0.05836416238930092
19,standard sport utility vehicle,21,6.0,3.8,awd,gas,24,hyundai,palisade awd,a,2020,5,5.511811023622048,0.632279534109817,suv_large,all_wheel,4,medium,1,0,0,0,0,1,0,13,10,1,2,0,5,0,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.6989590234795237,-0.6752243875666561,0.31622776601683794,-0.31622776601683794,-0.06716939459371306
24,subcompact car,27,4.0,2.0,rwd,gas,32,bmw,230i coupe,a,2020,8,13.432835820895523,0.49875311720698257,small,rear_wheel,4,medium,0,1,0,0,0,1,0,4,11,3,2,0,3,3,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,0.31622776601683794,-0.31622776601683794,-0.05540969874343478
30,midsize car,34,4.0,2.0,fwd,gas,40,hyundai,elantra,a,2020,10,16.91542288557214,0.49875311720698257,medium,front_wheel,4,high,0,0,0,0,0,1,0,13,2,2,2,0,1,2,1.0491423522431687,1.329160100182976,-0.7266130964452053,-0.7325044296539646,1.668749817792939,0.31622776601683794,-0.31622776601683794,-0.050239387363169
29,small sport utility vehicle,31,4.0,2.0,fwd,gas,34,kia,seltos fwd,a,2021,5,15.422885572139306,0.49875311720698257,suv_small,front_wheel,3,high,0,0,0,0,0,1,0,17,7,2,2,0,6,2,0.9262919597088397,0.9276379168614985,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,0.6324555320336759,-0.6324555320336759,-0.05245523509756861
25,small sport utility vehicle,27,4.0,1.6,awd,gas,30,kia,seltos awd,a,2021,5,16.770186335403725,0.39900249376558605,suv_small,all_wheel,3,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,0.43489038957152415,0.39227500576619495,-0.7266130964452053,-1.050607419239184,0.20376593944319205,0.6324555320336759,-0.6324555320336759,-0.05045500815719961
27,small sport utility vehicle,29,4.0,2.0,awd,gas,31,kia,seltos awd,a,2021,4,14.427860696517415,0.49875311720698257,suv_small,all_wheel,3,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,0.6805911746401819,0.6599564613138468,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.6324555320336759,-0.6324555320336759,-0.053932466920501694
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s coupe,a,2021,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,3,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,0.6324555320336759,-0.6324555320336759,-0.06450129991281527
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s convertible,a,2021,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,3,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,0.6324555320336759,-0.6324555320336759,-0.06450129991281527
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd coupe,a,2021,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,3,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,0.6324555320336759,-0.6324555320336759,-0.06499452847827963
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd convertible,a,2021,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,3,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,0.6324555320336759,-0.6324555320336759,-0.06499452847827963
16,two seater,18,8.0,5.0,awd,gas,24,jaguar,f-type r awd coupe,a,2021,8,3.5928143712574854,0.6242197253433208,sports,all_wheel,3,low,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.6707631432374358,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.6752243875666561,0.6324555320336759,-0.6324555320336759,-0.07001837153130291
